,user_id,account_id,deal_count,total_reading_count
73065,16629969,,0,0
73066,40127943,,0,0
73067,9661327,,0,0
73068,34341391,,0,0
73069,9020150,,0,0
73070,13247910,,0,0
73071,26466224,,0,0
73072,12461541,,0,0
73073,1205102,,0,0
73074,6964467,,0,0
73075,24540006,,0,0
73076,3641618,,0,0
73077,38762582,,0,0
73078,8070,,0,0
73079,17759561,,0,0
73080,38484692,,0,0
73081,38244555,,0,0
73082,33726215,,0,0
73083,16424555,,0,0
73084,36720100,,0,0
73085,31548283,,0,0
73086,27582152,,0,0
73087,15807171,,0,0
73088,9775574,,0,0
73089,28949701,,0,0
73090,36246019,,0,0
73091,16632377,,0,0
73092,19185270,,0,0
73093,12270695,,0,0
73094,39871488,,0,0
73095,4282098,,0,0
73096,31669521,,0,0
73097,2581204,,0,0
73098,26061362,,0,0
73099,37932342,,0,0
73100,33122409,,0,0
73101,20393957,,0,0
73102,30700640,,0,0
73103,1495602,,0,0
73104,9636300,,0,0
73105,15439960,,0,0
73106,30072365,,0,0
73107,31142001,,0,0
73108,7687481,,0,0
73109,6804402,,0,0
73110,10395663,,0,0
73111,40090478,,0,0
73112,19748865,,0,0
73113,39869481,,0,0
73114,4982706,,0,0
73115,40479155,,0,0
73116,29622584,,0,0
73117,25423888,,0,0
73118,16282138,,0,0
73119,14430486,,0,0
73120,16862786,,0,0
73121,5636366,,0,0
73122,39854864,101100746,43,0
73123,37390619,100768340,34,0
73124,35039890,100300231,264,0
73125,26997244,,0,0
73126,36249267,,0,0
73127,16066213,,0,0
73128,20881696,,0,0
73129,20119357,,0,0
73130,29531438,,0,0
73131,33993738,,0,0
73132,37072534,,0,0
73133,39819611,,0,0
73134,29346492,,0,0
73135,31405257,,0,0
73136,35502445,,0,0
73137,10531267,,0,0
73138,3982420,,0,0
73139,17119311,,0,0
73140,39820432,,0,0
73141,28887891,,0,0
73142,8107103,,0,0
73143,32979739,,0,0
73144,31754052,,0,0
73145,10835373,,0,0
73146,40468754,,0,0
73147,40448151,,0,0
73148,39608708,,0,0
73149,40172287,,0,0
73150,15101096,,0,0
73151,21807624,,0,0
73152,38325421,121545011,10,0
73153,37722952,121322934,32,0
73154,39806564,,0,0
73155,10864273,,0,0
73156,36781782,,0,0
73157,36961131,,0,0
73158,39463221,122044250,76,0
73159,34721519,,0,0
73160,25270801,,0,0
73161,19366701,,0,0
73162,25497630,,0,0
73163,39622613,,0,0
73164,4406569,100802749,8,0
73165,1234504,,0,0
73166,32123742,,0,0
73167,29453041,120064031,1,0
73168,36485799,100630973,435,0
73169,19457659,120662509,10,0
73170,1575617,,0,0
73171,16557843,,0,0
73172,29712435,,0,0
73173,12409416,,0,0
73174,30276767,,0,0
73175,18174850,,0,0
73176,25126416,,0,0
73177,34176046,,0,0
73178,21816198,,0,0
73179,33508188,,0,0
73180,15692410,,0,0
73181,222312,,0,0
73182,25041928,,0,0
73183,11351382,,0,0
73184,14318647,,0,0
73185,27879420,,0,0
73186,15348679,,0,0
73187,35181049,,0,0
73188,3192125,,0,0
73189,7776259,,0,0
73190,17883072,,0,0
73191,25985048,,0,0
73192,19460147,,0,0
73193,31560623,,0,0
73194,32102924,,0,0
73195,12573175,,0,0
73196,8826976,,0,0
73197,9753469,,0,0
73198,38014610,,0,0
73199,11337731,,0,0
73200,14317883,,0,0
73201,24178000,,0,0
73202,15936258,,0,0
73203,20703867,,0,0
73204,59224,,0,0
73205,18960932,,0,0
73206,1164944,,0,0
73207,31573934,,0,0
73208,33223541,,0,0
73209,39330785,121995786,780,0
73210,40520257,,0,0
73211,6136291,,0,0
73212,33343063,,0,0
73213,24140282,,0,0
73214,28794385,,0,0
73215,32300616,,0,0
73216,36610481,,0,0
73217,19697071,,0,0
73218,39434428,,0,0
73219,26965876,,0,0
73220,39177568,,0,0
73221,12186165,,0,0
73222,11570491,,0,0
73223,31714211,,0,0
73224,6775382,,0,0
73225,16903978,,0,0
73226,39597748,,0,0
73227,5832817,,0,0
73228,13772031,,0,0
73229,35745622,,0,0
73230,26868558,,0,0
73231,20049609,,0,0
73232,24971588,,0,0
73233,39860791,,0,0
73234,39391662,,0,0
73235,19424735,,0,0
73236,39802134,122174986,212,0
73237,17296888,122296346,68,0
73238,39559597,122081704,340,0
73239,39752590,141943435,154,0
73240,40229253,101156768,52,0
73241,10637165,,0,0
73242,32518820,,0,0
73243,9058108,,0,0
73244,27430663,,0,0
73245,1873615,,0,0
73246,910330,,0,0
73247,7646661,,0,0
73248,33028410,,0,0
73249,29524269,,0,0
73250,27393033,,0,0
73251,36585876,120928168,176,0
73252,40180454,122314058,262,0
73253,665577,121703243,10,0
73254,20370292,,0,0
73255,32343451,,0,0
73256,40210187,122325307,29,0
73257,18841987,,0,0
73258,35632251,,0,0
73259,38979403,121847239,100,0
73260,35651876,,0,0
73261,33366849,,0,0
73262,40299956,101168678,36,0
73263,35545157,,0,0
73264,39908358,122214549,74,0
73265,922431,,0,0
73266,12064827,,0,0
73267,6671824,,0,0
73268,39818479,,0,0
73269,34100948,,0,0
73270,11880249,,0,0
73271,347391,,0,0
73272,39780357,122167048,33,0
73273,29870367,101046565,6,0
73274,38452843,141497029,15,0
73275,40154856,122304016,16,0
73276,21317212,,0,0
73277,27619823,,0,0
73278,23489138,,0,0
73279,23595744,,0,0
73280,34695878,120405951,446,0
73281,12818621,,0,0
73282,4267560,,0,0
73283,1216071,,0,0
73284,3934784,,0,0
73285,30266885,,0,0
73286,11229665,,0,0
73287,37745998,,0,0
73288,39030501,,0,0
73289,29552945,,0,0
73290,31331813,,0,0
73291,14404117,,0,0
73292,40196336,,0,0
73293,397361,,0,0
73294,13289797,,0,0
73295,35218058,,0,0
73296,14113882,,0,0
73297,30163168,,0,0
73298,13108631,,0,0
73299,38517382,,0,0
73300,39397629,,0,0
73301,3637626,,0,0
73302,35653775,,0,0
73303,9246473,,0,0
73304,30909901,,0,0
73305,37300380,,0,0
73306,12847113,,0,0
73307,17706062,,0,0
73308,22128711,,0,0
73309,39308376,,0,0
73310,38988966,,0,0
73311,25797969,,0,0
73312,40471207,,0,0
73313,20493846,,0,0
73314,33944632,,0,0
73315,11727173,,0,0
73316,22389088,,0,0
73317,2738021,,0,0
73318,13524744,,0,0
73319,4689555,,0,0
73320,34115608,,0,0
73321,31413170,,0,0
73322,742396,,0,0
73323,3638869,,0,0
73324,9812800,,0,0
73325,486327,,0,0
73326,2524047,,0,0
73327,6242647,,0,0
73328,32230583,,0,0
73329,39696199,,0,0
73330,39173777,,0,0
73331,40409604,,0,0
73332,12486110,,0,0
73333,3388122,,0,0
73334,30225243,,0,0
73335,33627597,,0,0
73336,2719769,,0,0
73337,9561533,,0,0
73338,16966049,,0,0
73339,39605005,,0,0
73340,3524896,,0,0
73341,38185432,100883475,121,0
73342,11818479,,0,0
73343,12793138,,0,0
73344,4545960,,0,0
73345,14078945,,0,0
73346,22117191,,0,0
73347,28295774,,0,0
73348,39941990,101113796,10,0
73349,38100165,,0,0
73350,21952135,,0,0
73351,38964707,121842040,145,0
73352,40147673,122301231,284,0
73353,25680605,,0,0
73354,3857748,,0,0
73355,39624223,,0,0
73356,10693964,,0,0
73357,14888556,,0,0
73358,10609476,,0,0
73359,7072996,,0,0
73360,1604598,,0,0
73361,19494862,,0,0
73362,6828273,,0,0
73363,40078622,101132520,6,0
73364,5334971,142148138,4,0
73365,40372440,142153201,84,0
73366,4822907,,0,0
73367,17663931,,0,0
73368,38125784,141376364,22,0
73369,38483886,,0,0
73370,24495120,,0,0
73371,26387896,122267013,20,0
73372,22146686,101035744,30,0
73373,35569400,,0,0
73374,40490301,,0,0
73375,36653234,140852759,14,0
73376,39791337,,0,0
73377,11788368,,0,0
73378,19554453,,0,0
73379,18622509,,0,0
73380,33413310,,0,0
73381,29763291,,0,0
73382,23352103,,0,0
73383,39495710,,0,0
73384,1385029,,0,0
73385,39683976,,0,0
73386,21363299,,0,0
73387,33270477,122196491,2,0
73388,27677680,,0,0
73389,40432699,,0,0
73390,30871287,122224749,422,0
73391,37961521,121405528,216,0
73392,25417074,120091001,140,0
73393,22586015,,0,0
73394,37248918,,0,0
73395,27151541,,0,0
73396,32138726,,0,0
73397,32948206,,0,0
73398,39188718,,0,0
73399,784021,,0,0
73400,34741006,,0,0
73401,39885901,,0,0
73402,227727,,0,0
73403,29965102,,0,0
73404,34495384,,0,0
73405,38325767,,0,0
73406,3286684,,0,0
73407,38160008,,0,0
73408,23224119,,0,0
73409,4279749,,0,0
73410,24795865,,0,0
73411,32866116,,0,0
73412,32381981,,0,0
73413,11167273,,0,0
73414,2106124,,0,0
73415,35873,,0,0
73416,17838447,,0,0
73417,17104915,,0,0
73418,31878373,,0,0
73419,13850080,,0,0
73420,11137878,,0,0
73421,17298251,,0,0
73422,13072281,,0,0
73423,33969705,,0,0
73424,34165009,,0,0
73425,30595296,,0,0
73426,39872259,,0,0
73427,12857502,,0,0
73428,4167284,,0,0
73429,39030535,,0,0
73430,20134287,,0,0
73431,38033541,,0,0
73432,2174325,,0,0
73433,24499769,,0,0
73434,39680924,,0,0
73435,32425051,,0,0
73436,20907427,,0,0
73437,30491548,,0,0
73438,8045438,,0,0
73439,28883170,,0,0
73440,16241374,,0,0
73441,39941936,101113658,10,0
73442,14821105,,0,0
73443,26503052,,0,0
73444,17889631,,0,0
73445,10221516,,0,0
73446,30301040,,0,0
73447,23204905,,0,0
73448,2762116,,0,0
73449,11944457,,0,0
73450,35977267,,0,0
73451,16372840,,0,0
73452,19642425,,0,0
73453,9031336,,0,0
73454,12056943,,0,0
73455,33351954,142059899,24,0
73456,10391782,,0,0
73457,7153232,,0,0
73458,25878659,,0,0
73459,6590157,,0,0
73460,861119,,0,0
73461,2022926,,0,0
73462,30712711,,0,0
73463,5198113,,0,0
73464,12490137,,0,0
73465,11964758,,0,0
73466,30521635,,0,0
73467,31409643,,0,0
73468,40138788,122298106,190,0
73469,17387435,,0,0
73470,34525611,,0,0
73471,5779893,,0,0
73472,38495358,100924301,108,0
73473,35132224,,0,0
73474,30912629,,0,0
73475,37381150,101163445,6,0
73476,8004451,142036161,56,0
73477,27314886,,0,0
73478,28261215,,0,0
73479,39614385,,0,0
73480,40234010,122334945,1046,0
73481,38703781,,0,0
73482,1758605,,0,0
73483,36328773,100598833,22,0
73484,30192121,,0,0
73485,1671031,121707097,6,0
73486,37109435,121097063,12,0
73487,1555010,,0,0
73488,36336171,,0,0
73489,31121247,,0,0
73490,38446759,121785841,36,0
73491,40466637,101191740,14,0
73492,39985550,122242673,2,0
73493,28470848,,0,0
73494,40416651,122405344,173,0
73495,25494047,,0,0
73496,39784801,,0,0
73497,37064029,,0,0
73498,16771726,121712254,2,0
73499,51024,,0,0
73500,9438361,,0,0
73501,6962810,,0,0
73502,6213683,,0,0
73503,37789547,,0,0
73504,11621493,,0,0
73505,12189959,,0,0
73506,33488401,,0,0
73507,1965792,,0,0
73508,40063682,,0,0
73509,17600149,,0,0
73510,387618,,0,0
73511,36876933,,0,0
73512,34776795,,0,0
73513,25568003,,0,0
73514,38637813,,0,0
73515,35332833,,0,0
73516,16234736,,0,0
73517,33632745,,0,0
73518,25140115,,0,0
73519,1016884,,0,0
73520,38751985,,0,0
73521,274804,,0,0
73522,6107880,,0,0
73523,40250989,,0,0
73524,6003370,,0,0
73525,3173511,,0,0
73526,3306173,,0,0
73527,4996004,,0,0
73528,10042633,,0,0
73529,19164005,,0,0
73530,21934349,,0,0
73531,14549119,,0,0
73532,15095120,,0,0
73533,30123466,,0,0
73534,28531868,,0,0
73535,34991397,,0,0
73536,37299713,,0,0
73537,37501604,,0,0
73538,19417271,,0,0
73539,38557302,121648013,72,0
73540,34716982,100251907,4,0
73541,16528381,100079764,54,0
73542,31072175,122047684,28,0
73543,24554852,121853566,182,0
73544,31363174,121584858,22,0
73545,35012326,120498336,800,0
73546,40361890,101176872,8,0
73547,365453,,0,0
73548,9546814,,0,0
73549,39926215,,0,0
73550,4399551,,0,0
73551,22078678,,0,0
73552,33353655,101070155,30,0
73553,500144,101124650,46,0
73554,18119452,101108287,7,0
73555,37434843,101183886,446,0
73556,34853592,100259804,2,0
73557,37917481,,0,0
73558,17806234,,0,0
73559,37833835,,0,0
73560,34576745,,0,0
73561,40300483,122361460,34,0
73562,35800164,,0,0
73563,37614132,,0,0
73564,29124038,,0,0
73565,36801555,,0,0
73566,23212136,,0,0
73567,8076149,,0,0
73568,32429081,,0,0
73569,36583588,,0,0
73570,33897238,,0,0
73571,39932097,142000769,6,0
73572,4164523,,0,0
73573,39542569,,0,0
73574,35696760,,0,0
73575,8871775,,0,0
73576,18807539,,0,0
73577,17048754,,0,0
73578,40193476,,0,0
73579,10088765,,0,0
73580,40308588,142186560,39,0
73581,14222468,121335172,2,0
73582,33886994,,0,0
73583,13055704,120229705,1648,0
73584,39553371,122079293,263,0
73585,6033871,,0,0
73586,15487784,,0,0
73587,9566647,,0,0
73588,5930593,,0,0
73589,10963061,,0,0
73590,4161876,,0,0
73591,25749453,,0,0
73592,38562806,,0,0
73593,878829,,0,0
73594,14801556,,0,0
73595,34772164,,0,0
73596,22382612,,0,0
73597,35053689,,0,0
73598,743883,,0,0
73599,10784495,,0,0
73600,33546337,,0,0
73601,12266724,,0,0
73602,36063024,,0,0
73603,352464,,0,0
73604,35122708,,0,0
73605,11520289,,0,0
73606,33490463,,0,0
73607,38641571,,0,0
73608,19092437,,0,0
73609,26994771,,0,0
73610,16700389,,0,0
73611,19117482,,0,0
73612,27743323,,0,0
73613,20661619,,0,0
73614,28622108,,0,0
73615,3523119,,0,0
73616,26048980,,0,0
73617,410674,,0,0
73618,30233738,,0,0
73619,2743505,,0,0
73620,7744552,,0,0
73621,1667993,,0,0
73622,38286864,,0,0
73623,4656576,,0,0
73624,13144602,,0,0
73625,12560110,,0,0
73626,33273987,,0,0
73627,18790260,,0,0
73628,874484,,0,0
73629,911811,,0,0
73630,34222327,,0,0
73631,22182509,,0,0
73632,5498714,,0,0
73633,37923293,,0,0
73634,6266312,,0,0
73635,40281603,,0,0
73636,19361490,,0,0
73637,14079701,,0,0
73638,4105652,,0,0
73639,252661,,0,0
73640,40458953,,0,0
73641,6226158,,0,0
73642,40536019,,0,0
73643,29862657,101142663,4,0
73644,35743198,,0,0
73645,32376148,,0,0
73646,2171794,,0,0
73647,213963,,0,0
73648,39652295,,0,0
73649,39943686,122227485,4,0
73650,39819952,122181276,1262,0
73651,39789801,122170648,868,0
73652,40341287,122377520,38,0
73653,12576428,,0,0
73654,40002385,,0,0
73655,25852857,,0,0
73656,39928530,122222082,85,0
73657,40278267,122352213,360,0
73658,32273436,121715615,64,0
73659,14374807,,0,0
73660,17920152,,0,0
73661,12710334,,0,0
73662,40220040,,0,0
73663,28295232,,0,0
73664,10981692,,0,0
73665,40276664,,0,0
73666,17673395,121447484,12,0
73667,28883850,,0,0
73668,35811087,122441091,6,0
73669,40483005,142197623,22,0
73670,28226612,,0,0
73671,36974851,121043324,18,0
73672,39028717,121867858,15,0
73673,39793712,,0,0
73674,28483936,,0,0
73675,20344547,,0,0
73676,33513329,,0,0
73677,5101200,,0,0
73678,6133995,,0,0
73679,33824901,120297230,2,0
73680,40301730,122362004,6,0
73681,37902406,100841800,2,0
73682,37023478,,0,0
73683,23245571,,0,0
73684,969129,,0,0
73685,33725987,120291725,6,0
73686,28143621,,0,0
73687,5270566,,0,0
73688,14115987,122330566,16,0
73689,40000870,122248514,23,0
73690,31931935,,0,0
73691,32307560,,0,0
73692,30636642,,0,0
73693,33371,,0,0
73694,16957666,,0,0
73695,21243332,,0,0
73696,93079,,0,0
73697,6742060,,0,0
73698,34513444,,0,0
73699,28013564,,0,0
73700,4955009,,0,0
73701,28556377,,0,0
73702,35277445,,0,0
73703,39574696,,0,0
73704,10857237,,0,0
73705,36100118,,0,0
73706,17406562,,0,0
73707,25841705,,0,0
73708,10668611,,0,0
73709,35505174,,0,0
73710,19833566,,0,0
73711,36722856,,0,0
73712,40290376,,0,0
73713,3157191,,0,0
73714,11813859,,0,0
73715,14599768,,0,0
73716,18141380,,0,0
73717,6606824,,0,0
73718,40426308,,0,0
73719,12271699,,0,0
73720,38118184,,0,0
73721,20973404,,0,0
73722,31511680,,0,0
73723,24524164,,0,0
73724,1987509,,0,0
73725,2574947,,0,0
73726,9228252,,0,0
73727,35953208,,0,0
73728,39732961,,0,0
73729,3139657,,0,0
73730,32229492,,0,0
73731,24228413,,0,0
73732,23435342,,0,0
73733,5093772,,0,0
73734,12872427,,0,0
73735,5836931,,0,0
73736,23427505,,0,0
73737,14822655,,0,0
73738,4249231,,0,0
73739,34434072,,0,0
73740,15269111,,0,0
73741,36667476,,0,0
73742,768839,,0,0
73743,40061473,122269859,28,0
73744,33733920,120292229,56,0
73745,36483971,120902491,118,0
73746,40248823,122340740,42,0
73747,1116269,,0,0
73748,39210269,,0,0
73749,25265958,,0,0
73750,1176213,,0,0
73751,29122554,120071214,34,0
73752,40123642,122292298,190,0
73753,38234115,,0,0
73754,3396646,,0,0
73755,2321907,,0,0
73756,33512821,,0,0
73757,36640549,,0,0
73758,22421554,,0,0
73759,40214682,,0,0
73760,38236161,121509588,62,0
73761,7500432,,0,0
73762,38231460,121507378,4,0
73763,36239158,,0,0
73764,39949529,,0,0
73765,34069360,,0,0
73766,20428679,,0,0
73767,35637746,,0,0
73768,17906562,,0,0
73769,33499784,,0,0
73770,29605237,,0,0
73771,32087912,,0,0
73772,33141087,,0,0
73773,29658765,,0,0
73774,11632177,121956646,50,0
73775,3380855,,0,0
73776,4534091,,0,0
73777,36293284,,0,0
73778,39786776,,0,0
73779,21830277,,0,0
73780,38287078,100897844,60,0
73781,32190440,,0,0
73782,29621357,,0,0
73783,31457739,,0,0
73784,17681196,,0,0
73785,4834342,,0,0
73786,38807254,,0,0
73787,434870,,0,0
73788,2946117,,0,0
73789,4609102,,0,0
73790,29507800,,0,0
73791,19026472,,0,0
73792,20197341,,0,0
73793,39529120,,0,0
73794,3245034,,0,0
73795,387196,,0,0
73796,35477946,,0,0
73797,23686954,,0,0
73798,15022451,,0,0
73799,20085768,,0,0
73800,33201795,,0,0
73801,13722343,,0,0
73802,13540563,,0,0
73803,26384,,0,0
73804,35200140,,0,0
73805,5652779,,0,0
73806,6668117,,0,0
73807,23791489,,0,0
73808,37769696,,0,0
73809,30930808,,0,0
73810,9994550,,0,0
73811,13880791,,0,0
73812,32547963,,0,0
73813,24792120,,0,0
73814,9702079,,0,0
73815,15792723,,0,0
73816,3969910,,0,0
73817,39082346,,0,0
73818,31398110,,0,0
73819,17585,,0,0
73820,5216274,,0,0
73821,37115601,,0,0
73822,19262513,,0,0
73823,38965018,,0,0
73824,33146169,,0,0
73825,36762330,,0,0
73826,33850124,,0,0
73827,5204016,,0,0
73828,36978721,,0,0
73829,15533431,,0,0
73830,11469236,,0,0
73831,33770691,,0,0
73832,356483,,0,0
73833,4713970,,0,0
73834,13687208,,0,0
73835,1108759,,0,0
73836,35687959,,0,0
73837,30778103,,0,0
73838,30974228,,0,0
73839,34085702,,0,0
73840,36362817,121972649,120,0
73841,40169471,101148418,26,0
73842,36739500,100709261,19,0
73843,36739500,100942934,16,0
73844,36739500,100748658,10,0
73845,36739500,100960860,4,0
73846,36739500,100946283,22,0
73847,36739500,100946314,3,0
73848,36739500,100753338,2,0
73849,36739500,100709272,16,0
73850,36739500,100945597,52,0
73851,30568267,121715053,2,0
73852,21562635,,0,0
73853,2125046,,0,0
73854,2390584,,0,0
73855,26953270,,0,0
73856,33875156,,0,0
73857,391580,,0,0
73858,7712928,,0,0
73859,26442704,,0,0
73860,15562467,,0,0
73861,33456526,,0,0
73862,17929968,121712611,100,0
73863,37792645,,0,0
73864,7131103,,0,0
73865,32024819,,0,0
73866,2288673,,0,0
73867,3375723,,0,0
73868,39749362,,0,0
73869,39807283,,0,0
73870,36305922,,0,0
73871,37032785,121065769,196,0
73872,3227121,,0,0
73873,20721699,,0,0
73874,31358823,,0,0
73875,9594744,,0,0
73876,40151798,,0,0
73877,12439874,,0,0
73878,37331133,,0,0
73879,14397369,,0,0
73880,39823032,122199883,4,0
73881,40487716,,0,0
73882,13288628,,0,0
73883,19446890,,0,0
73884,3149399,,0,0
73885,35646149,121085427,34,0
73886,39929737,122222557,2,0
73887,37116618,,0,0
73888,29551473,,0,0
73889,34866912,140523935,8,0
73890,31614013,,0,0
73891,28457333,,0,0
73892,30054041,,0,0
73893,35295724,,0,0
73894,35724984,,0,0
73895,2441619,,0,0
73896,5740874,,0,0
73897,2330059,,0,0
73898,10873658,,0,0
73899,38360283,,0,0
73900,40052486,,0,0
73901,32501886,,0,0
73902,9591544,,0,0
73903,818293,,0,0
73904,35389305,,0,0
73905,30876120,,0,0
73906,29937112,,0,0
73907,2028148,,0,0
73908,4289761,,0,0
73909,800744,,0,0
73910,2491549,,0,0
73911,36260338,,0,0
73912,12657567,,0,0
73913,3276150,,0,0
73914,32087959,,0,0
73915,33340123,,0,0
73916,3633019,,0,0
73917,10268573,,0,0
73918,13672540,,0,0
73919,226418,,0,0
73920,36891477,,0,0
73921,35019863,,0,0
73922,29996195,,0,0
73923,39747556,,0,0
73924,35393391,,0,0
73925,27380485,,0,0
73926,35613719,,0,0
73927,13798267,,0,0
73928,39415946,,0,0
73929,21056340,,0,0
73930,11999067,,0,0
73931,34638209,,0,0
73932,39978844,,0,0
73933,29845858,,0,0
73934,38553605,,0,0
73935,40190539,,0,0
73936,1368701,,0,0
73937,12888486,,0,0
73938,24163159,,0,0
73939,35618289,,0,0
73940,20147292,,0,0
73941,251187,,0,0
73942,11824256,,0,0
73943,17507884,,0,0
73944,16932120,,0,0
73945,19537533,,0,0
73946,379865,,0,0
73947,23956914,,0,0
73948,14563495,,0,0
73949,362453,,0,0
73950,9291492,,0,0
73951,5376131,,0,0
73952,40135876,,0,0
73953,9230662,,0,0
73954,15411053,,0,0
73955,16079350,,0,0
73956,37957953,,0,0
73957,3824537,,0,0
73958,38078978,121448983,8,0
73959,34319908,121886863,166,0
73960,3101609,120069091,165,0
73961,14846029,121364631,24,0
73962,39100362,121900624,2,0
73963,2548306,,0,0
73964,3294693,142094129,4,0
73965,10552646,,0,0
73966,31686084,,0,0
73967,32075642,,0,0
73968,23853841,,0,0
73969,26455221,,0,0
73970,39520816,,0,0
73971,40245404,122339294,124,0
73972,35719379,141935370,7,0
73973,40406899,142165512,112,0
73974,28639020,,0,0
73975,1270385,,0,0
73976,894118,,0,0
73977,34689903,,0,0
73978,19228432,,0,0
73979,11932539,121710073,26,0
73980,29870110,,0,0
73981,39912668,,0,0
73982,39762853,,0,0
73983,30642914,,0,0
73984,39928813,,0,0
73985,5468716,,0,0
73986,35052646,,0,0
73987,24334786,,0,0
73988,5272904,,0,0
73989,40184860,142089907,2,0
73990,39356046,,0,0
73991,31254880,,0,0
73992,13730075,,0,0
73993,34431653,,0,0
73994,40261973,122345894,32,0
73995,28371157,,0,0
73996,26919165,,0,0
73997,38803538,,0,0
73998,25576034,,0,0
73999,18155621,121219106,2,0
74000,20314942,,0,0
74001,4683730,,0,0
74002,15343522,,0,0
74003,6446520,,0,0
74004,27732463,,0,0
74005,37973819,141323289,2,0
74006,40370550,,0,0
74007,39988030,,0,0
74008,25730840,,0,0
74009,18868278,,0,0
74010,32108350,,0,0
74011,34253451,,0,0
74012,15676914,,0,0
74013,32303963,,0,0
74014,32154057,,0,0
74015,32104291,,0,0
74016,31976120,,0,0
74017,136038,,0,0
74018,9905502,,0,0
74019,33330366,,0,0
74020,33613976,,0,0
74021,3248306,,0,0
74022,2466420,,0,0
74023,14837785,,0,0
74024,6387329,,0,0
74025,31980325,,0,0
74026,36369669,,0,0
74027,33261605,,0,0
74028,17353165,,0,0
74029,37925136,,0,0
74030,6370441,,0,0
74031,6849776,,0,0
74032,40119584,,0,0
74033,23767056,,0,0
74034,18761374,,0,0
74035,18117990,,0,0
74036,26017708,,0,0
74037,39977119,,0,0
74038,32295922,,0,0
74039,31844375,,0,0
74040,29523597,,0,0
74041,22688510,,0,0
74042,32959879,,0,0
74043,40216746,,0,0
74044,38477742,,0,0
74045,15611147,,0,0
74046,14023751,,0,0
74047,16368989,,0,0
74048,30269995,,0,0
74049,8020608,,0,0
74050,27419077,,0,0
74051,5940236,,0,0
74052,35834452,,0,0
74053,16299149,,0,0
74054,15300247,,0,0
74055,4851865,,0,0
74056,30687026,,0,0
74057,16043755,,0,0
74058,15643565,,0,0
74059,344800,,0,0
74060,32223989,,0,0
74061,16067717,,0,0
74062,40276050,,0,0
74063,16396222,,0,0
74064,34811524,,0,0
74065,26796588,,0,0
74066,39083807,,0,0
74067,14503751,,0,0
74068,1224040,,0,0
74069,39030356,,0,0
74070,24641138,,0,0
74071,5443237,,0,0
74072,12911912,,0,0
74073,34732740,,0,0
74074,27822845,,0,0
74075,7701269,,0,0
74076,38676270,121705246,121,0
74077,2516396,,0,0
74078,494710,,0,0
74079,37186373,,0,0
74080,40251457,,0,0
74081,36364852,,0,0
74082,6489577,,0,0
74083,33113230,,0,0
74084,38276859,101073317,184,0
74085,40362311,122385130,56,0
74086,40027121,122258110,306,0
74087,40133634,,0,0
74088,19921758,,0,0
74089,10743732,,0,0
74090,34544240,,0,0
74091,33949731,,0,0
74092,16082669,,0,0
74093,38542401,,0,0
74094,30932996,,0,0
74095,36670796,,0,0
74096,30276116,,0,0
74097,21286855,,0,0
74098,30600642,,0,0
74099,26845011,,0,0
74100,38852168,,0,0
74101,37980389,121411958,6,0
74102,37754659,101079449,64,0
74103,29938109,,0,0
74104,35815910,,0,0
74105,28278511,,0,0
74106,14655623,,0,0
74107,39880201,,0,0
74108,39747304,,0,0
74109,17213484,121544512,14,0
74110,31890140,121611419,18,0
74111,37869082,121373374,87,0
74112,35233052,120564462,2,0
74113,39350239,121996209,2,0
74114,292193,,0,0
74115,38671240,,0,0
74116,22168390,,0,0
74117,16097621,,0,0
74118,30667761,120120774,11,0
74119,40528236,101200112,1,0
74120,11007043,,0,0
74121,101135,,0,0
74122,37335113,,0,0
74123,31230301,,0,0
74124,28399658,,0,0
74125,9372937,,0,0
74126,17150970,,0,0
74127,1875368,,0,0
74128,32179538,,0,0
74129,20759089,,0,0
74130,34454036,,0,0
74131,20352441,,0,0
74132,38405325,,0,0
74133,28747077,,0,0
74134,36570923,,0,0
74135,20239810,,0,0
74136,3296246,,0,0
74137,37017786,,0,0
74138,3785442,,0,0
74139,30745792,,0,0
74140,6596921,,0,0
74141,32823502,,0,0
74142,2999196,,0,0
74143,27979155,,0,0
74144,27087968,,0,0
74145,24674416,,0,0
74146,25375828,,0,0
74147,19624808,,0,0
74148,39205670,,0,0
74149,32955308,,0,0
74150,4751879,,0,0
74151,5601041,,0,0
74152,30507299,,0,0
74153,28299168,,0,0
74154,10091973,,0,0
74155,11749821,,0,0
74156,12117816,,0,0
74157,11649252,,0,0
74158,25073079,,0,0
74159,12445994,,0,0
74160,30211719,,0,0
74161,24411521,,0,0
74162,16142397,,0,0
74163,3752314,,0,0
74164,39655969,,0,0
74165,26004197,,0,0
74166,4876926,,0,0
74167,34390786,,0,0
74168,33208104,,0,0
74169,39794486,,0,0
74170,32089798,,0,0
74171,31880481,,0,0
74172,18688997,,0,0
74173,10904114,,0,0
74174,39615359,101067972,684,0
74175,40010357,122251948,282,0
74176,38947513,121835432,106,0
74177,34685271,120402989,509,0
74178,1043514,,0,0
74179,28530077,,0,0
74180,428809,,0,0
74181,33717096,,0,0
74182,25529841,,0,0
74183,1648703,,0,0
74184,34528320,,0,0
74185,34638847,,0,0
74186,30177115,,0,0
74187,39298693,101029759,74,0
74188,40396561,101185471,14,0
74189,40242667,122338001,66,0
74190,16926053,121156457,28,0
74191,40389013,122395366,18,0
74192,30919115,120137425,81,0
